Album,Artist,Bytes,City,Company,Composer,Country,CustomerID,Email,FirstName,Genre,InvoiceDate,InvoiceID,LastName,MediaType,Milliseconds,Number of Records,Phone,PostalCode,Quantity,Region,State,Track,UnitPrice
Machine Head,Deep Purple,9.50M,New York,,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,USA,18,michelleb@aol.com,Michelle,Rock,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,290455,1,+1 (212) 221-3546,10012-2612,2,North  America,NY,Maybe I'm A Leo,0.99
Purpendicular,Deep Purple,14.79M,New York,,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",USA,18,michelleb@aol.com,Michelle,Rock,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,451840,1,+1 (212) 221-3546,10012-2612,2,North  America,NY,Sometimes I Feel Like Screaming,0.99
The Battle Rages On,Deep Purple,11.63M,New York,,ian paice/jon lord,USA,18,michelleb@aol.com,Michelle,Rock,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,356963,1,+1 (212) 221-3546,10012-2612,2,North  America,NY,The Battle Rages On,0.99
CÃ¡ssia Eller - Sem Limite [Disc 1],CÃ¡ssia Eller,5.84M,New York,,,USA,18,michelleb@aol.com,Michelle,Latin,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,174654,1,+1 (212) 221-3546,10012-2612,3,North  America,NY,MetrÃ´. Linha 743,0.99
CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],CÃ¡ssia Eller,7.05M,New York,,,USA,18,michelleb@aol.com,Michelle,Latin,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,212453,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,Palavras Ao Vento,0.99
Stormbringer,Deep Purple,8.04M,New York,,D.Coverdale/R.Blackmore/Ritchie Blackmore,USA,18,michelleb@aol.com,Michelle,Rock,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,246413,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,Stormbringer,0.99
The Battle Rages On,Deep Purple,9.07M,New York,,roger glover,USA,18,michelleb@aol.com,Michelle,Rock,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,278804,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,One Man's Meat,0.99
CÃ¡ssia Eller - Sem Limite [Disc 1],CÃ¡ssia Eller,6.20M,New York,,,USA,18,michelleb@aol.com,Michelle,Latin,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,188473,1,+1 (212) 221-3546,10012-2612,5,North  America,NY,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),0.99
Come Taste The Band,Deep Purple,10.45M,New York,,Coverdale/Hughes,USA,18,michelleb@aol.com,Michelle,Rock,7/02/2012 12:00:00 AM,341,Brooks,MPEG audio file,319111,1,+1 (212) 221-3546,10012-2612,5,North  America,NY,You Keep On Moving,0.99
Djavan Ao Vivo - Vol. 02,Djavan,6.93M,Winnipeg,,,Canada,32,aaronmitchell@yahoo.ca,Aaron,Latin,15/02/2012 12:00:00 AM,342,Mitchell,MPEG audio file,213237,1,+1 (204) 452-6452,R3L 2B9,5,North  America,MB,Ãlibi,0.99
Djavan Ao Vivo - Vol. 02,Djavan,9.41M,Yellowknife,,,Canada,33,ellie.sullivan@shaw.ca,Ellie,Latin,28/02/2012 12:00:00 AM,343,Sullivan,MPEG audio file,286432,1,+1 (867) 920-2233,X1A 1N6,2,North  America,NT,Se...,0.99
Djavan Ao Vivo - Vol. 02,Djavan,9.05M,Porto,,,Portugal,35,masampaio@sapo.pt,Madalena,Latin,28/02/2012 12:00:00 AM,344,Sampaio,MPEG audio file,274181,1,+351 (225) 022-448,,4,Europe,,LilÃ¡s,0.99
Djavan Ao Vivo - Vol. 02,Djavan,10.69M,Porto,,,Portugal,35,masampaio@sapo.pt,Madalena,Latin,28/02/2012 12:00:00 AM,344,Sampaio,MPEG audio file,327784,1,+351 (225) 022-448,,5,Europe,,Um Amor Puro,0.99
Djavan Ao Vivo - Vol. 02,Djavan,9.10M,Yellowknife,,,Canada,33,ellie.sullivan@shaw.ca,Ellie,Latin,28/02/2012 12:00:00 AM,343,Sullivan,MPEG audio file,280999,1,+1 (867) 920-2233,X1A 1N6,5,North  America,NT,Esquinas,0.99
Djavan Ao Vivo - Vol. 1,Djavan,11.18M,Frankfurt,,Djavan,Germany,37,fzimmermann@yahoo.de,Fynn,Latin,1/03/2012 12:00:00 AM,345,Zimmermann,MPEG audio file,337423,1,+49 069 40598889,60316,1,Europe,,Nem Um Dia,0.99
Djavan Ao Vivo - Vol. 1,Djavan,7.80M,Frankfurt,,Djavan,Germany,37,fzimmermann@yahoo.de,Fynn,Latin,1/03/2012 12:00:00 AM,345,Zimmermann,MPEG audio file,236355,1,+49 069 40598889,60316,2,Europe,,Flor De Lis,0.99
Djavan Ao Vivo - Vol. 1,Djavan,8.89M,Frankfurt,,Djavan,Germany,37,fzimmermann@yahoo.de,Fynn,Latin,1/03/2012 12:00:00 AM,345,Zimmermann,MPEG audio file,270968,1,+49 069 40598889,60316,3,Europe,,AÃ§ai,0.99
Djavan Ao Vivo - Vol. 1,Djavan,8.38M,Frankfurt,,Djavan,Germany,37,fzimmermann@yahoo.de,Fynn,Latin,1/03/2012 12:00:00 AM,345,Zimmermann,MPEG audio file,253962,1,+49 069 40598889,60316,5,Europe,,Azul,0.99
The Cream Of Clapton,Eric Clapton,8.27M,Lyon,,Clapton/Robert Johnson Arr: Eric Clapton,France,41,marc.dubois@hotmail.com,Marc,Blues,2/03/2012 12:00:00 AM,346,Dubois,MPEG audio file,253335,1,+33 04 78 30 30 30,69002,1,Europe,,Crossroads,0.99
Elis Regina-Minha HistÃ³ria,Elis Regina,8.01M,Lyon,,,France,41,marc.dubois@hotmail.com,Marc,Latin,2/03/2012 12:00:00 AM,346,Dubois,MPEG audio file,247379,1,+33 04 78 30 30 30,69002,2,Europe,,As AparÃªncias Enganam,0.99
Elis Regina-Minha HistÃ³ria,Elis Regina,8.14M,Lyon,,,France,41,marc.dubois@hotmail.com,Marc,Latin,2/03/2012 12:00:00 AM,346,Dubois,MPEG audio file,241397,1,+33 04 78 30 30 30,69002,3,Europe,,"AlÃ´, AlÃ´, Marciano",0.99
The Cream Of Clapton,Eric Clapton,14.12M,Lyon,,Clapton/Gordon,France,41,marc.dubois@hotmail.com,Marc,Blues,2/03/2012 12:00:00 AM,346,Dubois,MPEG audio file,430733,1,+33 04 78 30 30 30,69002,4,Europe,,Layla,0.99
Elis Regina-Minha HistÃ³ria,Elis Regina,5.43M,Lyon,,,France,41,marc.dubois@hotmail.com,Marc,Latin,2/03/2012 12:00:00 AM,346,Dubois,MPEG audio file,166608,1,+33 04 78 30 30 30,69002,4,Europe,,AtrÃ¡s da Porta,0.99
Djavan Ao Vivo - Vol. 1,Djavan,9.39M,Lyon,,Djavan,France,41,marc.dubois@hotmail.com,Marc,Latin,2/03/2012 12:00:00 AM,346,Dubois,MPEG audio file,284133,1,+33 04 78 30 30 30,69002,5,Europe,,Acelerou,0.99
Album Of The Year,Faith No More,8.22M,Rome,,Bill Gould/Mike Patton,Italy,47,lucas.mancini@yahoo.it,Lucas,Alternative & Punk,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,251663,1,+39 06 39733434,192,1,Europe,RM,Last Cup Of Sorrow,0.99
Unplugged,Eric Clapton,6.72M,Rome,,Jesse Fuller,Italy,47,lucas.mancini@yahoo.it,Lucas,Blues,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,203363,1,+39 06 39733434,192,1,Europe,RM,San Francisco Bay Blues,0.99
Angel Dust,Faith No More,7.30M,Rome,,,Italy,47,lucas.mancini@yahoo.it,Lucas,Alternative & Punk,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,222432,1,+39 06 39733434,192,2,Europe,RM,Be Aggressive,0.99
The Cream Of Clapton,Eric Clapton,6.01M,Rome,,Clapton/F.eldman/Linn,Italy,47,lucas.mancini@yahoo.it,Lucas,Blues,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,180401,1,+39 06 39733434,192,2,Europe,RM,Promises,0.99
King For A Day Fool For A Lifetime,Faith No More,4.52M,Rome,,"Mike Bordin, Billy Gould, Mike Patton",Italy,47,lucas.mancini@yahoo.it,Lucas,Rock,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,137482,1,+39 06 39733434,192,2,Europe,RM,Get Out,0.99
Angel Dust,Faith No More,8.63M,Rome,,,Italy,47,lucas.mancini@yahoo.it,Lucas,Alternative & Punk,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,263235,1,+39 06 39733434,192,3,Europe,RM,Midlife Crisis,0.99
The Cream Of Clapton,Eric Clapton,6.46M,Rome,,Clapton/J. J. Cale,Italy,47,lucas.mancini@yahoo.it,Lucas,Blues,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,191320,1,+39 06 39733434,192,3,Europe,RM,After Midnight,0.99
Unplugged,Eric Clapton,10.89M,Rome,,Eric Clapton,Italy,47,lucas.mancini@yahoo.it,Lucas,Blues,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,328724,1,+39 06 39733434,192,3,Europe,RM,Lonely Stranger,0.99
Album Of The Year,Faith No More,4.64M,Rome,,Mike Patton,Italy,47,lucas.mancini@yahoo.it,Lucas,Alternative & Punk,5/03/2012 12:00:00 AM,347,Mancini,MPEG audio file,140852,1,+39 06 39733434,192,5,Europe,RM,Got That Feeling,0.99
Deixa Entrar,Falamansa,7.92M,Buenos Aires,,,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,237165,1,+54 (0)11 4311 4333,1106,1,South America,,Falamansa Song,0.99
King For A Day Fool For A Lifetime,Faith No More,9.78M,Buenos Aires,,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,298997,1,+54 (0)11 4311 4333,1106,1,South America,,Take This Bottle,0.99
In Your Honor [Disc 2],Foo Fighters,6.36M,Buenos Aires,,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,193280,1,+54 (0)11 4311 4333,1106,1,South America,,Friend Of A Friend,0.99
As CanÃ§Ãµes de Eu Tu Eles,Gilberto Gil,8.66M,Buenos Aires,,Manuca/Raimundinho DoAcordion/Targino Godim,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Soundtrack,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,261041,1,+54 (0)11 4311 4333,1106,1,South America,,Esperando Na Janela,0.99
My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,8.55M,Buenos Aires,,ervin drake,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Easy Listening,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,266605,1,+54 (0)11 4311 4333,1106,2,South America,,It Was A Very Good Year,0.99
The Colour And The Shape,Foo Fighters,7.53M,Buenos Aires,,"Dave, Taylor, Nate, Chris",Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,231523,1,+54 (0)11 4311 4333,1106,2,South America,,Monkey Wrench,0.99
My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra,4.91M,Buenos Aires,,carl sigman/gilbert becaud/pierre leroyer,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Easy Listening,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,149995,1,+54 (0)11 4311 4333,1106,3,South America,,What Now My Love,0.99
Deixa Entrar,Falamansa,7.06M,Buenos Aires,,,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,213760,1,+54 (0)11 4311 4333,1106,3,South America,,Medo De Escuro,0.99
One By One,Foo Fighters,8.62M,Buenos Aires,,Foo Fighters,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,266370,1,+54 (0)11 4311 4333,1106,4,South America,,Times Like These,0.99
Roda De Funk,Funk Como Le Gusta,5.84M,Buenos Aires,,,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,179252,1,+54 (0)11 4311 4333,1106,4,South America,,Entrando Na Sua (Intro),0.99
The Colour And The Shape,Foo Fighters,8.27M,Buenos Aires,,Dave Grohl,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,250749,1,+54 (0)11 4311 4333,1106,4,South America,,Everlong,0.99
The Real Thing,Faith No More,4.82M,Buenos Aires,,Faith No More,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Alternative & Punk,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,147226,1,+54 (0)11 4311 4333,1106,5,South America,,Surprise! You're Dead!,0.99
Roda De Funk,Funk Como Le Gusta,10.83M,Buenos Aires,,,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Latin,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,324597,1,+54 (0)11 4311 4333,1106,5,South America,,Dujji,0.99
In Your Honor [Disc 1],Foo Fighters,6.50M,Buenos Aires,,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,10/03/2012 12:00:00 AM,348,Gutierrez,MPEG audio file,199523,1,+54 (0)11 4311 4333,1106,5,South America,,The Last Song,0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,9.82M,São Paulo,Banco do Brasil S.A.,,Brazil,11,alero@uol.com.br,Alexandre,Latin,18/03/2012 12:00:00 AM,349,Rocha,MPEG audio file,295262,1,+55 (11) 3055-3278,01310-200,1,South America,SP,Is This Love (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,8.80M,Edmonton,Telus,,Canada,14,mphilips12@shaw.ca,Mark,Latin,31/03/2012 12:00:00 AM,351,Philips,MPEG audio file,263471,1,+1 (780) 434-4554,T6G 2C7,2,North  America,AB,Pela Internet (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,11.77M,Edmonton,Telus,,Canada,14,mphilips12@shaw.ca,Mark,Latin,31/03/2012 12:00:00 AM,351,Philips,MPEG audio file,357485,1,+1 (780) 434-4554,T6G 2C7,2,North  America,AB,Quanta (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,7.99M,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,31/03/2012 12:00:00 AM,350,Almeida,MPEG audio file,236695,1,+55 (21) 2271-7000,20040-020,3,South America,RJ,Refavela (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,9.59M,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Latin,31/03/2012 12:00:00 AM,350,Almeida,MPEG audio file,282409,1,+55 (21) 2271-7000,20040-020,3,South America,RJ,Stir It Up (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,10.51M,Mountain View,Google Inc.,,USA,16,fharris@google.com,Frank,Latin,1/04/2012 12:00:00 AM,352,Harris,MPEG audio file,316969,1,+1 (650) 253-0000,94043-1351,1,North  America,CA,A Novidade (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,7.84M,Mountain View,Google Inc.,,USA,16,fharris@google.com,Frank,Latin,1/04/2012 12:00:00 AM,352,Harris,MPEG audio file,234971,1,+1 (650) 253-0000,94043-1351,2,North  America,CA,De Ouro E Marfim (Live),0.99
Quanta Gente Veio Ver (Live),Gilberto Gil,8.60M,Mountain View,Google Inc.,,USA,16,fharris@google.com,Frank,Latin,1/04/2012 12:00:00 AM,352,Harris,MPEG audio file,259526,1,+1 (650) 253-0000,94043-1351,3,North  America,CA,OpachorÃ´ (Live),0.99
Quanta Gente Veio ver--BÃ´nus De Carnaval,Gilberto Gil,9.82M,Mountain View,Google Inc.,,USA,16,fharris@google.com,Frank,Jazz,1/04/2012 12:00:00 AM,352,Harris,MPEG audio file,294530,1,+1 (650) 253-0000,94043-1351,4,North  America,CA,Lamento De Carnaval,0.99
Unplugged,Eric Clapton,9.59M,Mountain View,,Gilberto Gil,USA,20,dmiller@comcast.com,Dan,Latin,2/04/2012 12:00:00 AM,353,Miller,MPEG audio file,293093,1,+1 (650) 644-3358,94040-111,2,North  America,CA,A Paz,0.99
Unplugged,Eric Clapton,10.02M,Mountain View,,Gilberto Gil,USA,20,dmiller@comcast.com,Dan,Latin,2/04/2012 12:00:00 AM,353,Miller,MPEG audio file,302733,1,+1 (650) 644-3358,94040-111,2,North  America,CA,Tempo Rei,0.99
Unplugged,Eric Clapton,7.24M,Mountain View,,Gilberto Gil,USA,20,dmiller@comcast.com,Dan,Latin,2/04/2012 12:00:00 AM,353,Miller,MPEG audio file,218305,1,+1 (650) 644-3358,94040-111,5,North  America,CA,Refazenda,0.99
Unplugged,Eric Clapton,9.35M,Mountain View,,Gilberto Gil,USA,20,dmiller@comcast.com,Dan,Latin,2/04/2012 12:00:00 AM,353,Miller,MPEG audio file,278177,1,+1 (650) 644-3358,94040-111,5,North  America,CA,Toda Menina Baiana,0.99
Faceless,Godsmack,8.06M,Mountain View,,Sully Erna,USA,20,dmiller@comcast.com,Dan,Metal,2/04/2012 12:00:00 AM,353,Miller,MPEG audio file,247170,1,+1 (650) 644-3358,94040-111,5,North  America,CA,I Fucking Hate You,0.99
Faceless,Godsmack,8.46M,Mountain View,,Sully Erna; Tony Rombola,USA,20,dmiller@comcast.com,Dan,Metal,2/04/2012 12:00:00 AM,353,Miller,MPEG audio file,260022,1,+1 (650) 644-3358,94040-111,5,North  America,CA,Changes,0.99
American Idiot,Green Day,6.75M,Fort Worth,,Green Day,USA,26,ricunningham@hotmail.com,Richard,Alternative & Punk,5/04/2012 12:00:00 AM,354,Cunningham,MPEG audio file,205871,1,+1 (817) 924-7272,76110,1,North  America,TX,Give Me Novacaine,0.99
Use Your Illusion II,Guns N' Roses,9.41M,Fort Worth,,Izzy Stradlin',USA,26,ricunningham@hotmail.com,Richard,Metal,5/04/2012 12:00:00 AM,354,Cunningham,MPEG audio file,287477,1,+1 (817) 924-7272,76110,1,North  America,TX,Pretty Tied Up,0.99
Use Your Illusion II,Guns N' Roses,8.54M,Fort Worth,,Izzy Stradlin'/W. Axl Rose,USA,26,ricunningham@hotmail.com,Richard,Metal,5/04/2012 12:00:00 AM,354,Cunningham,MPEG audio file,261355,1,+1 (817) 924-7272,76110,2,North  America,TX,14 Years,0.99
American Idiot,Green Day,5.71M,Fort Worth,,"Billie Joe Armstrong, Mike Dirnt, TrÃ© Cool",USA,26,ricunningham@hotmail.com,Richard,Alternative & Punk,5/04/2012 12:00:00 AM,354,Cunningham,MPEG audio file,174419,1,+1 (817) 924-7272,76110,4,North  America,TX,American Idiot,0.99
American Idiot,Green Day,8.24M,Fort Worth,,Green Day,USA,26,ricunningham@hotmail.com,Richard,Alternative & Punk,5/04/2012 12:00:00 AM,354,Cunningham,MPEG audio file,252316,1,+1 (817) 924-7272,76110,5,North  America,TX,Whatsername,0.99
Appetite for Destruction,Guns N' Roses,6.19M,Fort Worth,,,USA,26,ricunningham@hotmail.com,Richard,Rock,5/04/2012 12:00:00 AM,354,Cunningham,Protected AAC audio file,375349,1,+1 (817) 924-7272,76110,1,North  America,TX,Rocket Queen,0.99
Appetite for Destruction,Guns N' Roses,6.69M,Fort Worth,,,USA,26,ricunningham@hotmail.com,Richard,Rock,5/04/2012 12:00:00 AM,354,Cunningham,Protected AAC audio file,406347,1,+1 (817) 924-7272,76110,1,North  America,TX,Paradise City,0.99
Use Your Illusion I,Guns N' Roses,2.84M,Fort Worth,,,USA,26,ricunningham@hotmail.com,Richard,Rock,5/04/2012 12:00:00 AM,354,Cunningham,Protected AAC audio file,161539,1,+1 (817) 924-7272,76110,4,North  America,TX,Garden of Eden,0.99
Use Your Illusion I,Guns N' Roses,2.75M,Fort Worth,,,USA,26,ricunningham@hotmail.com,Richard,Rock,5/04/2012 12:00:00 AM,354,Cunningham,Protected AAC audio file,156268,1,+1 (817) 924-7272,76110,5,North  America,TX,You Ain't the First,0.99
Dance Of Death,Iron Maiden,15.65M,Porto,,Adrian Smith/Bruce Dickinson/Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Heavy Metal,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,391105,1,+351 (225) 022-448,,1,Europe,,Face In The Sand,0.99
Killers,Iron Maiden,4.87M,Porto,,Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Heavy Metal,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,203049,1,+351 (225) 022-448,,1,Europe,,Another Life,0.99
Live After Death,Iron Maiden,8.80M,Porto,,Smith/Dickinson,Portugal,35,masampaio@sapo.pt,Madalena,Metal,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,366550,1,+351 (225) 022-448,,1,Europe,,2 Minutes To Midnight,0.99
Brave New World,Iron Maiden,20.27M,Porto,,David Murray/Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Rock,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,506801,1,+351 (225) 022-448,,1,Europe,,The Thin Line Between Love & Hate,0.99
Fear Of The Dark,Iron Maiden,11.77M,Porto,,Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Rock,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,294112,1,+351 (225) 022-448,,1,Europe,,The Fugitive,0.99
Live After Death,Iron Maiden,5.56M,Porto,,Harris,Portugal,35,masampaio@sapo.pt,Madalena,Metal,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,231627,1,+351 (225) 022-448,,2,Europe,,Run to the Hills,0.99
Live At Donington 1992 (Disc 1),Iron Maiden,4.18M,Porto,,,Portugal,35,masampaio@sapo.pt,Madalena,Rock,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,174106,1,+351 (225) 022-448,,2,Europe,,Wrathchild,0.99
Blue Moods,Incognito,17.62M,Porto,,G Harvey/R Hope-Taylor,Portugal,35,masampaio@sapo.pt,Madalena,Jazz,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,528666,1,+351 (225) 022-448,,3,Europe,,She Wears Black,0.99
Brave New World,Iron Maiden,11.02M,Porto,,Adrian Smith/Bruce Dickinson/Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Rock,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,275539,1,+351 (225) 022-448,,3,Europe,,The Wicker Man,0.99
Iron Maiden,Iron Maiden,4.74M,Porto,,Harris/Paul DiÂ´Anno,Portugal,35,masampaio@sapo.pt,Madalena,Blues,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,197276,1,+351 (225) 022-448,,4,Europe,,04 - Running Free,0.99
A Real Dead One,Iron Maiden,4.63M,Porto,,Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Metal,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,289358,1,+351 (225) 022-448,,4,Europe,,Where Eagles Dare,0.99
A Real Live One,Iron Maiden,4.52M,Porto,,Adrian Smith/Bruce Dickinson/Steve Harris,Portugal,35,masampaio@sapo.pt,Madalena,Metal,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,282488,1,+351 (225) 022-448,,4,Europe,,Can I Play With Madness,0.99
Blue Moods,Incognito,10.72M,Porto,,Patrick Claher/Richard Bull,Portugal,35,masampaio@sapo.pt,Madalena,Jazz,10/04/2012 12:00:00 AM,355,Sampaio,MPEG audio file,321123,1,+351 (225) 022-448,,5,Europe,,Magnetic Ocean,0.99
A Matter of Life and Death,Iron Maiden,9.37M,Porto,,,Portugal,35,masampaio@sapo.pt,Madalena,Rock,10/04/2012 12:00:00 AM,355,Sampaio,Protected AAC audio file,564893,1,+351 (225) 022-448,,5,Europe,,For the Greater Good of God,0.99
Live At Donington 1992 (Disc 2),Iron Maiden,10.75M,Warsaw,,,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Rock,18/04/2012 12:00:00 AM,356,Wajcik,MPEG audio file,447791,1,+48 22 828 37 39,00-358,2,Europe,,Hallowed Be Thy Name,0.99
No Prayer For The Dying,Iron Maiden,4.23M,London,,Steve Harris,United Kingdom,52,emma_jones@hotmail.com,Emma,Metal,1/05/2012 12:00:00 AM,358,Jones,MPEG audio file,263941,1,+44 020 7707 0707,N1 5LH,2,Europe,,No Prayer For The Dying,0.99
Live At Donington 1992 (Disc 2),Iron Maiden,7.65M,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,1/05/2012 12:00:00 AM,357,MuÃ±oz,MPEG audio file,318511,1,+34 914 454 454,28015,4,Europe,,Sanctuary,0.99
Live At Donington 1992 (Disc 2),Iron Maiden,5.59M,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,1/05/2012 12:00:00 AM,357,MuÃ±oz,MPEG audio file,232672,1,+34 914 454 454,28015,5,Europe,,The Trooper,0.99
No Prayer For The Dying,Iron Maiden,4.09M,London,,Bruce Dickinson/Steve Harris,United Kingdom,52,emma_jones@hotmail.com,Emma,Metal,1/05/2012 12:00:00 AM,358,Jones,MPEG audio file,255582,1,+44 020 7707 0707,N1 5LH,5,Europe,,Tailgunner,0.99
No Prayer For The Dying,Iron Maiden,4.55M,Edinburgh,,Bruce Dickinson,United Kingdom,54,steve.murray@yahoo.uk,Steve,Metal,2/05/2012 12:00:00 AM,359,Murray,MPEG audio file,284238,1,+44 0131 315 3300,EH4 1HH,2,Europe,,Bring Your Daughter... ...To The Slaughter,0.99
No Prayer For The Dying,Iron Maiden,4.02M,Edinburgh,,David Murray/Steve Harris,United Kingdom,54,steve.murray@yahoo.uk,Steve,Metal,2/05/2012 12:00:00 AM,359,Murray,MPEG audio file,250853,1,+44 0131 315 3300,EH4 1HH,2,Europe,,Fates Warning,0.99
Piece Of Mind,Iron Maiden,5.91M,Edinburgh,,Steve Harris,United Kingdom,54,steve.murray@yahoo.uk,Steve,Metal,2/05/2012 12:00:00 AM,359,Murray,MPEG audio file,369554,1,+44 0131 315 3300,EH4 1HH,2,Europe,,Where Eagles Dare,0.99
No Prayer For The Dying,Iron Maiden,4.41M,Edinburgh,,Bruce Dickinson/Steve Harris,United Kingdom,54,steve.murray@yahoo.uk,Steve,Metal,2/05/2012 12:00:00 AM,359,Murray,MPEG audio file,275408,1,+44 0131 315 3300,EH4 1HH,4,Europe,,Run Silent Run Deep,0.99
Piece Of Mind,Iron Maiden,7.13M,Delhi,,Steve Harris,India,58,manoj.pareek@rediff.com,Manoj,Metal,3/05/2012 12:00:00 AM,360,Pareek,MPEG audio file,445283,1,+91 0124 39883988,110017,1,Asia,,To Tame A Land,0.99
Rock In Rio [CD1],Iron Maiden,25.97M,Delhi,,Steve Harris,India,58,manoj.pareek@rediff.com,Manoj,Metal,3/05/2012 12:00:00 AM,360,Pareek,MPEG audio file,649116,1,+91 0124 39883988,110017,3,Asia,,Sign Of The Cross,0.99
Powerslave,Iron Maiden,5.83M,Delhi,,Dickinson,India,58,manoj.pareek@rediff.com,Manoj,Metal,3/05/2012 12:00:00 AM,360,Pareek,MPEG audio file,242729,1,+91 0124 39883988,110017,4,Asia,,Flash of The Blade,0.99
